nodename,batch,timestamp,task,data,in_rows,question,out_rows,out_cols,solution,version,git,fun,run,time_sec,mem_gb,cache,chk,chk_time_sec,comment,on_disk
ip-172-31-21-20,1672515467,1672517836,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id6,72939140,2,duckdb,0.6.1,919cad22e8,group_by,1,11.526,NA,TRUE,4191769306,0.022,NA,FALSE
ip-172-31-21-20,1672515467,1672517848,groupby,G1_1e8_2e0_0_0,100000000,largest two v3 by id6,72939140,2,duckdb,0.6.1,919cad22e8,group_by,2,10.904,NA,TRUE,4191769306,0.013,NA,FALSE
ip-172-31-21-20,1672515467,1672517849,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,duckdb,0.6.1,919cad22e8,group_by,1,0.263,NA,TRUE,0.0000002443467,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672517849,groupby,G1_1e8_2e0_0_0,100000000,regression v1 v2 by id2 id4,4,3,duckdb,0.6.1,919cad22e8,group_by,2,0.191,NA,TRUE,0.0000002443467,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672517993,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,duckdb,0.6.1,919cad22e8,group_by,1,138.515,NA,TRUE,5000051370;100000000,0.201,NA,FALSE
ip-172-31-21-20,1672515467,1672518108,groupby,G1_1e8_2e0_0_0,100000000,sum v3 count by id1:id6,100000000,8,duckdb,0.6.1,919cad22e8,group_by,2,108.39,NA,TRUE,5000051370;100000000,0.15,NA,FALSE
ip-172-31-21-20,1672515467,1672518540,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,duckdb,0.6.1,919cad22e8,group_by,1,0.091,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518540,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1,100,2,duckdb,0.6.1,919cad22e8,group_by,2,0.085,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518540,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,duckdb,0.6.1,919cad22e8,group_by,1,0.206,NA,TRUE,299991302,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518540,groupby,G1_1e8_1e2_0_1,100000000,sum v1 by id1:id2,10000,3,duckdb,0.6.1,919cad22e8,group_by,2,0.145,NA,TRUE,299991302,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518544,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,duckdb,0.6.1,919cad22e8,group_by,1,3.607,NA,TRUE,299991302;50001192,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672518547,groupby,G1_1e8_1e2_0_1,100000000,sum v1 mean v3 by id3,1000000,3,duckdb,0.6.1,919cad22e8,group_by,2,2.66,NA,TRUE,299991302;50001192,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672518549,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,duckdb,0.6.1,919cad22e8,group_by,1,0.097,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518549,groupby,G1_1e8_1e2_0_1,100000000,mean v1:v3 by id4,100,4,duckdb,0.6.1,919cad22e8,group_by,2,0.092,NA,TRUE,299.9913;799.9782;5000.104,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518551,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,duckdb,0.6.1,919cad22e8,group_by,1,1.413,NA,TRUE,299991302;799978221;5000103938,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518552,groupby,G1_1e8_1e2_0_1,100000000,sum v1:v3 by id6,1000000,4,duckdb,0.6.1,919cad22e8,group_by,2,1.211,NA,TRUE,299991302;799978221;5000103938,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518554,groupby,G1_1e8_1e2_0_1,100000000,median v3 sd v3 by id4 id5,10000,4,duckdb,0.6.1,919cad22e8,group_by,1,2.053,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518557,groupby,G1_1e8_1e2_0_1,100000000,median v3 sd v3 by id4 id5,10000,4,duckdb,0.6.1,919cad22e8,group_by,2,2.03,NA,TRUE,500020;288668.4,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518559,groupby,G1_1e8_1e2_0_1,100000000,max v1 - min v2 by id3,1000000,2,duckdb,0.6.1,919cad22e8,group_by,1,1.888,NA,TRUE,3998729,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518561,groupby,G1_1e8_1e2_0_1,100000000,max v1 - min v2 by id3,1000000,2,duckdb,0.6.1,919cad22e8,group_by,2,1.938,NA,TRUE,3998729,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518571,groupby,G1_1e8_1e2_0_1,100000000,largest two v3 by id6,2000000,2,duckdb,0.6.1,919cad22e8,group_by,1,7.772,NA,TRUE,196996660,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518579,groupby,G1_1e8_1e2_0_1,100000000,largest two v3 by id6,2000000,2,duckdb,0.6.1,919cad22e8,group_by,2,7.883,NA,TRUE,196996660,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518580,groupby,G1_1e8_1e2_0_1,100000000,regression v1 v2 by id2 id4,10000,3,duckdb,0.6.1,919cad22e8,group_by,1,0.741,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518581,groupby,G1_1e8_1e2_0_1,100000000,regression v1 v2 by id2 id4,10000,3,duckdb,0.6.1,919cad22e8,group_by,2,0.71,NA,TRUE,1.006723,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518592,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,8,duckdb,0.6.1,919cad22e8,group_by,1,11.369,NA,TRUE,5000103938;100000000,0.054,NA,FALSE
ip-172-31-21-20,1672515467,1672518602,groupby,G1_1e8_1e2_0_1,100000000,sum v3 count by id1:id6,100000000,8,duckdb,0.6.1,919cad22e8,group_by,2,8.829,NA,TRUE,5000103938;100000000,0.041,NA,FALSE
ip-172-31-21-20,1672515467,1672518692,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,duckdb,0.6.1,919cad22e8,group_by,1,0.281,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518693,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1,96,2,duckdb,0.6.1,919cad22e8,group_by,2,0.231,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518693,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,duckdb,0.6.1,919cad22e8,group_by,1,0.852,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518694,groupby,G1_1e8_1e2_5_0,100000000,sum v1 by id1:id2,9216,3,duckdb,0.6.1,919cad22e8,group_by,2,0.739,NA,TRUE,284994735,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518698,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,duckdb,0.6.1,919cad22e8,group_by,1,3.558,NA,TRUE,284994735;47500173,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672518700,groupby,G1_1e8_1e2_5_0,100000000,sum v1 mean v3 by id3,950001,3,duckdb,0.6.1,919cad22e8,group_by,2,2.044,NA,TRUE,284994735;47500173,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672518700,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,duckdb,0.6.1,919cad22e8,group_by,1,0.154,NA,TRUE,287.9924;767.9688;4799.99,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518700,groupby,G1_1e8_1e2_5_0,100000000,mean v1:v3 by id4,96,4,duckdb,0.6.1,919cad22e8,group_by,2,0.104,NA,TRUE,287.9924;767.9688;4799.99,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518702,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,duckdb,0.6.1,919cad22e8,group_by,1,1.704,NA,TRUE,284994735;759971497;4750083909,0.008,NA,FALSE
ip-172-31-21-20,1672515467,1672518704,groupby,G1_1e8_1e2_5_0,100000000,sum v1:v3 by id6,950001,4,duckdb,0.6.1,919cad22e8,group_by,2,1.601,NA,TRUE,284994735;759971497;4750083909,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518706,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,duckdb,0.6.1,919cad22e8,group_by,1,2.129,NA,TRUE,460792.4;266033.6,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518708,groupby,G1_1e8_1e2_5_0,100000000,median v3 sd v3 by id4 id5,9216,4,duckdb,0.6.1,919cad22e8,group_by,2,1.97,NA,TRUE,460792.4;266033.6,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518710,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,duckdb,0.6.1,919cad22e8,group_by,1,1.908,NA,TRUE,3798317,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518712,groupby,G1_1e8_1e2_5_0,100000000,max v1 - min v2 by id3,950001,2,duckdb,0.6.1,919cad22e8,group_by,2,1.73,NA,TRUE,3798317,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518720,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,duckdb,0.6.1,919cad22e8,group_by,1,8.361,NA,TRUE,186996834,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672518729,groupby,G1_1e8_1e2_5_0,100000000,largest two v3 by id6,1900002,2,duckdb,0.6.1,919cad22e8,group_by,2,7.927,NA,TRUE,186996834,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518729,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,duckdb,0.6.1,919cad22e8,group_by,1,0.786,NA,TRUE,1.028772,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672518730,groupby,G1_1e8_1e2_5_0,100000000,regression v1 v2 by id2 id4,9216,3,duckdb,0.6.1,919cad22e8,group_by,2,0.746,NA,TRUE,1.028772,0.002,NA,FALSE
ip-172-31-21-20,1672515467,1672518746,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,duckdb,0.6.1,919cad22e8,group_by,1,15.618,NA,TRUE,4750083909;100000000,0.042,NA,FALSE
ip-172-31-21-20,1672515467,1672518754,groupby,G1_1e8_1e2_5_0,100000000,sum v3 count by id1:id6,99999338,8,duckdb,0.6.1,919cad22e8,group_by,2,7.881,NA,TRUE,4750083909;100000000,0.041,NA,FALSE
ip-172-31-21-20,1672515467,1672518785,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,duckdb,0.6.1,919cad22e8,inner_join,1,0.397,NA,TRUE,427503549;436095569,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518785,join,J1_1e7_NA_5_0,10000000,small inner on int,8998860,9,duckdb,0.6.1,919cad22e8,inner_join,2,0.184,NA,TRUE,427503549;436095569,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672518786,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,duckdb,0.6.1,919cad22e8,inner_join,1,0.211,NA,TRUE,406023280;423957579,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518786,join,J1_1e7_NA_5_0,10000000,medium inner on int,8547170,11,duckdb,0.6.1,919cad22e8,inner_join,2,0.211,NA,TRUE,406023280;423957579,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672518786,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,duckdb,0.6.1,919cad22e8,left_join,1,0.265,NA,TRUE,475042481;423957579,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518787,join,J1_1e7_NA_5_0,10000000,medium outer on int,10000000,11,duckdb,0.6.1,919cad22e8,left_join,2,0.261,NA,TRUE,475042481;423957579,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518787,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,duckdb,0.6.1,919cad22e8,inner_join,1,0.222,NA,TRUE,406023280;423957579,0.008,NA,FALSE
ip-172-31-21-20,1672515467,1672518788,join,J1_1e7_NA_5_0,10000000,medium inner on factor,8547170,11,duckdb,0.6.1,919cad22e8,inner_join,2,0.225,NA,TRUE,406023280;423957579,0.007,NA,FALSE
ip-172-31-21-20,1672515467,1672518789,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,duckdb,0.6.1,919cad22e8,inner_join,1,1.125,NA,TRUE,406160610;427451488,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518790,join,J1_1e7_NA_5_0,10000000,big inner on int,8550110,13,duckdb,0.6.1,919cad22e8,inner_join,2,0.742,NA,TRUE,406160610;427451488,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672518818,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,duckdb,0.6.1,919cad22e8,inner_join,1,0.375,NA,TRUE,449966347;386180314,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672518818,join,J1_1e7_NA_0_1,10000000,small inner on int,8998860,9,duckdb,0.6.1,919cad22e8,inner_join,2,0.156,NA,TRUE,449966347;386180314,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518819,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,duckdb,0.6.1,919cad22e8,inner_join,1,0.214,NA,TRUE,449944125;448928500,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518819,join,J1_1e7_NA_0_1,10000000,medium inner on int,8998412,11,duckdb,0.6.1,919cad22e8,inner_join,2,0.199,NA,TRUE,449944125;448928500,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518819,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,duckdb,0.6.1,919cad22e8,left_join,1,0.229,NA,TRUE,500043741;448928500,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672518820,join,J1_1e7_NA_0_1,10000000,medium outer on int,10000000,11,duckdb,0.6.1,919cad22e8,left_join,2,0.225,NA,TRUE,500043741;448928500,0.01,NA,FALSE
ip-172-31-21-20,1672515467,1672518820,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,duckdb,0.6.1,919cad22e8,inner_join,1,0.198,NA,TRUE,449944125;448928500,0.008,NA,FALSE
ip-172-31-21-20,1672515467,1672518820,join,J1_1e7_NA_0_1,10000000,medium inner on factor,8998412,11,duckdb,0.6.1,919cad22e8,inner_join,2,0.199,NA,TRUE,449944125;448928500,0.008,NA,FALSE
ip-172-31-21-20,1672515467,1672518822,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,duckdb,0.6.1,919cad22e8,inner_join,1,1.067,NA,TRUE,450020346;449938346,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672518823,join,J1_1e7_NA_0_1,10000000,big inner on int,9000000,13,duckdb,0.6.1,919cad22e8,inner_join,2,0.914,NA,TRUE,450020346;449938346,0.007,NA,FALSE
ip-172-31-21-20,1672515467,1672518962,join,J1_1e8_NA_0_0,100000000,small inner on int,89997128,9,duckdb,0.6.1,919cad22e8,inner_join,1,3.19,NA,TRUE,4499430832;4388703871,0.039,NA,FALSE
ip-172-31-21-20,1672515467,1672518964,join,J1_1e8_NA_0_0,100000000,small inner on int,89997128,9,duckdb,0.6.1,919cad22e8,inner_join,2,1.35,NA,TRUE,4499430832;4388703871,0.036,NA,FALSE
ip-172-31-21-20,1672515467,1672518967,join,J1_1e8_NA_0_0,100000000,medium inner on int,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,1,1.941,NA,TRUE,4499423746;4507751463,0.037,NA,FALSE
ip-172-31-21-20,1672515467,1672518969,join,J1_1e8_NA_0_0,100000000,medium inner on int,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,2,1.865,NA,TRUE,4499423746;4507751463,0.047,NA,FALSE
ip-172-31-21-20,1672515467,1672518972,join,J1_1e8_NA_0_0,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,1,2.239,NA,TRUE,4999542478;4507751463,0.046,NA,FALSE
ip-172-31-21-20,1672515467,1672518974,join,J1_1e8_NA_0_0,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,2,2.198,NA,TRUE,4999542478;4507751463,0.039,NA,FALSE
ip-172-31-21-20,1672515467,1672518977,join,J1_1e8_NA_0_0,100000000,medium inner on factor,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,1,1.896,NA,TRUE,4499423746;4507751463,0.034,NA,FALSE
ip-172-31-21-20,1672515467,1672518979,join,J1_1e8_NA_0_0,100000000,medium inner on factor,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,2,1.939,NA,TRUE,4499423746;4507751463,0.032,NA,FALSE
ip-172-31-21-20,1672515467,1672518988,join,J1_1e8_NA_0_0,100000000,big inner on int,90000000,13,duckdb,0.6.1,919cad22e8,inner_join,1,7.813,NA,TRUE,4499590098;4499913694,0.049,NA,FALSE
ip-172-31-21-20,1672515467,1672518996,join,J1_1e8_NA_0_0,100000000,big inner on int,90000000,13,duckdb,0.6.1,919cad22e8,inner_join,2,7.463,NA,TRUE,4499590098;4499913694,0.039,NA,FALSE
ip-172-31-21-20,1672515467,1672519140,join,J1_1e8_NA_5_0,100000000,small inner on int,85996086,9,duckdb,0.6.1,919cad22e8,inner_join,1,3.212,NA,TRUE,4084298007;4658773531,0.035,NA,FALSE
ip-172-31-21-20,1672515467,1672519141,join,J1_1e8_NA_5_0,100000000,small inner on int,85996086,9,duckdb,0.6.1,919cad22e8,inner_join,2,1.507,NA,TRUE,4084298007;4658773531,0.044,NA,FALSE
ip-172-31-21-20,1672515467,1672519144,join,J1_1e8_NA_5_0,100000000,medium inner on int,85508174,11,duckdb,0.6.1,919cad22e8,inner_join,1,2.039,NA,TRUE,4061304227;4268317288,0.035,NA,FALSE
ip-172-31-21-20,1672515467,1672519146,join,J1_1e8_NA_5_0,100000000,medium inner on int,85508174,11,duckdb,0.6.1,919cad22e8,inner_join,2,1.951,NA,TRUE,4061304227;4268317288,0.042,NA,FALSE
ip-172-31-21-20,1672515467,1672519150,join,J1_1e8_NA_5_0,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,1,2.453,NA,TRUE,4749474734;4268317288,0.04,NA,FALSE
ip-172-31-21-20,1672515467,1672519153,join,J1_1e8_NA_5_0,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,2,2.56,NA,TRUE,4749474734;4268317288,0.039,NA,FALSE
ip-172-31-21-20,1672515467,1672519155,join,J1_1e8_NA_5_0,100000000,medium inner on factor,85508174,11,duckdb,0.6.1,919cad22e8,inner_join,1,1.964,NA,TRUE,4061304227;4268317288,0.033,NA,FALSE
ip-172-31-21-20,1672515467,1672519158,join,J1_1e8_NA_5_0,100000000,medium inner on factor,85508174,11,duckdb,0.6.1,919cad22e8,inner_join,2,2.026,NA,TRUE,4061304227;4268317288,0.042,NA,FALSE
ip-172-31-21-20,1672515467,1672519166,join,J1_1e8_NA_5_0,100000000,big inner on int,85499801,13,duckdb,0.6.1,919cad22e8,inner_join,1,7.996,NA,TRUE,4060971185;4275319617,0.035,NA,FALSE
ip-172-31-21-20,1672515467,1672519174,join,J1_1e8_NA_5_0,100000000,big inner on int,85499801,13,duckdb,0.6.1,919cad22e8,inner_join,2,6.911,NA,TRUE,4060971185;4275319617,0.034,NA,FALSE
ip-172-31-21-20,1672515467,1672519317,join,J1_1e8_NA_0_1,100000000,small inner on int,89997128,9,duckdb,0.6.1,919cad22e8,inner_join,1,3.526,NA,TRUE,4499308287;3953465650,0.043,NA,FALSE
ip-172-31-21-20,1672515467,1672519318,join,J1_1e8_NA_0_1,100000000,small inner on int,89997128,9,duckdb,0.6.1,919cad22e8,inner_join,2,1.427,NA,TRUE,4499308287;3953465650,0.043,NA,FALSE
ip-172-31-21-20,1672515467,1672519321,join,J1_1e8_NA_0_1,100000000,medium inner on int,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,1,1.845,NA,TRUE,4499224468;4506958891,0.036,NA,FALSE
ip-172-31-21-20,1672515467,1672519323,join,J1_1e8_NA_0_1,100000000,medium inner on int,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,2,1.715,NA,TRUE,4499224468;4506958891,0.034,NA,FALSE
ip-172-31-21-20,1672515467,1672519326,join,J1_1e8_NA_0_1,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,1,2.032,NA,TRUE,4999542478;4506958891,0.04,NA,FALSE
ip-172-31-21-20,1672515467,1672519328,join,J1_1e8_NA_0_1,100000000,medium outer on int,100000000,11,duckdb,0.6.1,919cad22e8,left_join,2,1.884,NA,TRUE,4999542478;4506958891,0.042,NA,FALSE
ip-172-31-21-20,1672515467,1672519330,join,J1_1e8_NA_0_1,100000000,medium inner on factor,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,1,1.611,NA,TRUE,4499224468;4506958891,0.041,NA,FALSE
ip-172-31-21-20,1672515467,1672519332,join,J1_1e8_NA_0_1,100000000,medium inner on factor,89995511,11,duckdb,0.6.1,919cad22e8,inner_join,2,1.629,NA,TRUE,4499224468;4506958891,0.045,NA,FALSE
ip-172-31-21-20,1672515467,1672519341,join,J1_1e8_NA_0_1,100000000,big inner on int,90000000,13,duckdb,0.6.1,919cad22e8,inner_join,1,7.854,NA,TRUE,4499618843;4499951833,0.039,NA,FALSE
ip-172-31-21-20,1672515467,1672519348,join,J1_1e8_NA_0_1,100000000,big inner on int,90000000,13,duckdb,0.6.1,919cad22e8,inner_join,2,6.841,NA,TRUE,4499618843;4499951833,0.041,NA,FALSE
ip-172-31-21-20,1672515467,1672519380,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.162,NA,TRUE,29998597,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672519381,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1,10,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.162,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519382,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.176,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519383,groupby,G1_1e7_1e1_0_0,10000000,sum v1 by id1:id2,100,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.17,NA,TRUE,29998597,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519385,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.225,NA,TRUE,29998597;50000559,0.017,NA,FALSE
ip-172-31-21-20,1672515467,1672519386,groupby,G1_1e7_1e1_0_0,10000000,sum v1 mean v3 by id3,999951,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.203,NA,TRUE,29998597;50000559,0.005,NA,FALSE
ip-172-31-21-20,1672515467,1672519388,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.519,NA,TRUE,29.9986;79.99191;499.9807,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519389,groupby,G1_1e7_1e1_0_0,10000000,mean v1:v3 by id4,10,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.519,NA,TRUE,29.9986;79.99191;499.9807,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519391,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.236,NA,TRUE,29998597;79991898;499980747,0.009,NA,FALSE
ip-172-31-21-20,1672515467,1672519392,groupby,G1_1e7_1e1_0_0,10000000,sum v1:v3 by id6,999965,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.22,NA,TRUE,29998597;79991898;499980747,0.02,NA,FALSE
ip-172-31-21-20,1672515467,1672519394,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.593,NA,TRUE,4999.573;2887.162,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519396,groupby,G1_1e7_1e1_0_0,10000000,median v3 sd v3 by id4 id5,100,4,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.631,NA,TRUE,4999.573;2887.162,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519401,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,4.057,NA,TRUE,2789316,0.009,NA,FALSE
ip-172-31-21-20,1672515467,1672519406,groupby,G1_1e7_1e1_0_0,10000000,max v1 - min v2 by id3,999951,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,3.791,NA,TRUE,2789316,0.008,NA,FALSE
ip-172-31-21-20,1672515467,1672519407,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.742,NA,TRUE,170016563,0.004,NA,FALSE
ip-172-31-21-20,1672515467,1672519409,groupby,G1_1e7_1e1_0_0,10000000,largest two v3 by id6,1999500,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.756,NA,TRUE,170016563,0.003,NA,FALSE
ip-172-31-21-20,1672515467,1672519411,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.4,NA,TRUE,0.001036507,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519412,groupby,G1_1e7_1e1_0_0,10000000,regression v1 v2 by id2 id4,100,3,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,0.368,NA,TRUE,0.001036507,0.001,NA,FALSE
ip-172-31-21-20,1672515467,1672519416,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,2.706,NA,TRUE,499980747;10000000,0.087,NA,FALSE
ip-172-31-21-20,1672515467,1672519419,groupby,G1_1e7_1e1_0_0,10000000,sum v3 count by id1:id6,10000000,8,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,2,1.949,NA,TRUE,499980747;10000000,0.12,NA,FALSE
ip-172-31-21-20,1672515467,1672519467,groupby,G1_1e7_2e0_0_0,10000000,sum v1 by id1,2,2,data.table,1.14.7,cb8aeff9453acec878e5ab8515cda0d302c943eb,[.data.table,1,0.191,NA,TRUE,30000054,0.003,NA,FALSE
